"Data Source","World Development Indicators",

"Last Updated Date","2018-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Middle income","MIC","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11962325111045","1.06943814888897","1.06721082270629","0.97899652998813","0.937274487858422","0.90479314912473","0.849086050586517","0.81727226908286","0.808282361507268","0.810087634707279","0.752561640067797","0.722845107496423","0.693606947040017","0.671490743302392","0.620057830491609","0.574448271837071","0.53289903133512","0.50033143387275","0.476878838663508","0.490059008688896","0.474884434327056","0.466244377235416","0.461950886735901","0.457207849888603","0.45351340070312","0.464118711932182","0.45556059350476","",
"Middle income","MIC","Adjusted savings: particulate emission damage (current US$)","NY.ADJ.DPEM.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted savings: energy depletion (% of GNI)","NY.ADJ.DNGY.GN.ZS","","","","","","","","","","","0.00575673248936335","0.0713010368678613","0.147959421525314","0.312642209774234","3.68423874449936","3.07397204692459","3.59347976053584","3.6243795212002","3.32292186942248","6.56705236125789","6.55867336380248","4.35197308456063","3.28181657415407","3.698471283061","3.71132651380906","3.70138513169633","1.589315356619","2.2621344891213","2.06602398028594","3.05885210097806","3.80836504379158","2.0645457913625","1.99640279123395","1.92295651871594","1.56142670814663","1.6191931050182","1.9321711522078","1.63377006770206","0.820171320000866","1.46971133104539","2.81542341000532","2.37346577074895","2.22482344386205","2.46893062349873","3.37007483025964","4.15120085026766","4.26019223084914","3.69054894587866","4.727467492306","2.37238051670988","2.85789479682992","3.73625714711612","3.10796210771138","2.61705602852873","2.23937416874964","1.02384725800458","1.11378279454213","",
"Middle income","MIC","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted savings: mineral depletion (% of GNI)","NY.ADJ.DMIN.GN.ZS","","","","","","","","","","","0.257902194967162","0.176652065085639","0.182084311335693","0.318764491683552","0.4163308723856","0.195377736104315","0.221561668819803","0.191101162685426","0.154972631009624","0.315733976998703","0.55247187931605","0.334899722044702","0.269585052722812","0.338536128691529","0.185153532410952","0.225405827168516","0.182681325461143","0.238668105612824","0.371659975633425","0.300206263883457","0.20904657592025","0.156264231716383","0.165342109192378","0.109844354083513","0.141786820506149","0.156643887081594","0.120381495543054","0.110693095183155","0.120807611808251","0.105626798103651","0.157347624250308","0.119101525991096","0.143594020615849","0.164043835332754","0.244671227952514","0.399865003640836","0.731428999423223","1.07325324539562","1.08235878545048","0.592866951082902","1.06245494930345","1.27385086435543","0.956052114707443","0.936406929785543","0.683401202625522","0.376029223596106","0.399303858637308","",
"Middle income","MIC","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted savings: consumption of fixed capital (% of GNI)","NY.ADJ.DKAP.GN.ZS","","","","","","","","","","","6.68972049453196","6.81313693332914","6.88710121399676","6.80804757930031","6.84176299009228","7.75140449855722","8.06054164814974","8.25150518576124","8.73242649667411","8.99026750917782","9.2537423419148","9.38390840701552","9.81156654546052","10.0195110925835","9.92594970803193","10.882999769286","11.7988541411145","11.5490957223258","11.1967938121949","11.1265814470958","16.1921202660288","15.6950733329939","15.0312369982943","14.9689629506153","13.9946009290411","13.8354120847067","12.6037719995443","12.3307892178387","12.1718296754796","11.461538238549","11.268525070716","11.8361323148009","11.8844106665064","12.0012973802688","11.8332751665838","11.7085708506058","11.6885410317949","11.8459971210827","12.2840683929766","13.0056395087727","12.9050663545685","13.2102005286124","13.916443805529","14.5073506885141","14.8998030734682","16.0039426332871","16.6254587985728","",
"Middle income","MIC","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted savings: net forest depletion (% of GNI)","NY.ADJ.DFOR.GN.ZS","","","","","","","","","","","0.146435847447192","0.134902347113212","0.144293161010456","0.20996850799052","0.166260567259143","0.231921618502924","0.171110459504907","0.326549514194781","0.301183928028114","0.197679520493111","0.195170474128948","0.148141341827702","0.224860838585395","0.309504778388643","0.229529849250471","0.170168038149979","0.236787045714393","0.252902675434834","0.238889851421714","0.232244258611338","0.256533227777168","0.267312006248283","0.239221346259109","0.207835629991465","0.196566788382276","0.239001583834337","0.207591189428139","0.185957262079746","0.179230077910528","0.155421212853708","0.131553211097759","0.128934821435127","0.141615805399671","0.169343000313518","0.1209771668906","0.106953812129343","0.112934526398004","0.115434274000703","0.111310214641476","0.106561763452247","0.109516010852847","0.101373318221053","0.0993517173508406","0.0928282040499189","0.101728946205608","0.111248891296377","0.122709012711644","",
"Middle income","MIC","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","0.758397376909045","0.839326539194763","0.846867056486215","0.779751824245422","0.719698913354897","0.771705111981905","0.8169303770797","0.85376894943129","0.945326080876262","0.922601106848517","0.893438290242244","0.940093037347281","1.11668688557104","1.27669590263492","1.39510191072337","1.49711857938686","1.59402691818991","1.73015506296418","1.8043274433971","1.82750519676911","1.75280162660226","1.92622726577168","2.63026636912421","2.70010206804241","2.58064790007517","2.50006947978537","2.47083803606921","2.44357060247312","2.60374592486705","2.83941918832929","2.79305975939584","2.95917631520767","3.06739592860801","3.12895452930463","3.0177052735744","2.87638251424954","2.73141408306653","2.43309231809119","2.26469737737435","2.46665521638306","2.23753072571823","2.15906266383745","2.19890080692671","2.18729504239112","2.22519845617746","2.54412735305691","2.72900927981104","",
"Middle income","MIC","Adjusted savings: carbon dioxide damage (current US$)","NY.ADJ.DCO2.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted savings: education expenditure (% of GNI)","NY.ADJ.AEDU.GN.ZS","","","","","","","","","","","2.8110046713964","2.63967772919231","2.77912733262027","2.72537254541717","2.79789772698814","2.77888902271207","3.07895045861735","2.93425477870816","3.24848865578819","3.20180141677217","3.15079995631568","3.4244722555619","3.53349255497827","3.23189299512805","2.96664286145216","2.98163683798353","3.17107939971964","3.2524438601773","3.25845324614297","3.36213939500605","3.47920025545129","3.51056333598838","3.63803093340931","3.69793904635355","3.36969326177827","3.26311668636664","3.24734989624919","3.40675153355903","3.46630338200943","3.25732289770498","3.26390192084162","3.28572551495519","3.24525709099568","3.28289580673194","3.23725672106325","3.30059632120896","3.28119425546959","3.2747306223377","3.29655546922406","3.34966446679823","3.32681049070615","3.31732057459957","3.26548490454935","3.24436131257539","3.16489079510717","2.97453628137219","2.96099542170974","",
"Middle income","MIC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4486850467414","47.5744587541143","47.954652574784","48.5969645428515","48.5631215819355","50.4928267318332","49.3008948951836","49.0945058815372","50.0999682398327","50.9982447187472","51.8550487462574","53.3108310250708","54.0191158875571","54.3097958577726",
"Middle income","MIC","Services, value added (constant LCU)","NV.SRV.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Services, value added (annual % growth)","NV.SRV.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Services, value added (constant 2010 US$)","NV.SRV.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Services, value added (current LCU)","NV.SRV.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1965742496910.83","2098492599117.84","2476439539355","2679115557231.38","2840067462632.86","2716028166023.15","2542569294389.93","2765717047192.83","2785285830583.09","2891438709907.4","3246702014416.24","3801599680627.76","4544039165756.92","5423182951457.92","6781938198471.69","8061027104751.58","8115114050229.34","9741311664640.69","11467626965568.7","12380285984460.9","13371018492494.8","14078586644499.1","13609716959644.4","13876339023465.7","15327345539283.9",
"Middle income","MIC","Services, value added per worker (constant 2010 US$)","NV.SRV.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9004.48211766536","8716.71723892978","8496.84033674941","8449.71638429404","8318.20258016936","8359.49859329894","8417.92142662811","8303.13502365238","8298.90483132455","8193.95806941311","8204.44660979164","8311.73384334461","8464.99919755933","8647.02346643019","8909.82615532381","9235.55576313477","9754.2599377023","10070.2570541006","10080.3102636909","10402.352741646","10700.3602437523","10953.9825478549","11182.2139771378","11341.8307454331","11374.5925730132","11532.4173861429","",
"Middle income","MIC","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Medium and high-tech Industry (including construction) (% manufacturing value added)","NV.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Other manufacturing (% of value added in manufacturing)","NV.MNF.OTHR.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Machinery and transport equipment (% of value added in manufacturing)","NV.MNF.MTRN.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Food, beverages and tobacco (% of value added in manufacturing)","NV.MNF.FBTO.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Chemicals (% of value added in manufacturing)","NV.MNF.CHEM.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","34.0891998253735","29.2817072032815","28.2403117002337","29.8993071572898","30.6315062240697","29.7447552502559","30.9678269224103","29.2863656870769","28.9532609924401","30.9479851270148","33.251743422061","34.1130604113575","34.6029314593629","35.2576311811143","36.3303710716746","37.129105406074","37.3053756436097","37.9640920616492","38.1129519211238","38.7257686427429","39.302368378388","39.3504229857988","38.7997768679689","38.4954714575731","38.1556215449638","37.7435374154442","37.8035418481255","37.857404660857","37.5128131221425","38.2746182036033","37.1339876546567","37.0673063881147","37.2985894613472","38.6351386832374","38.5046599140177","36.7482056358151","36.970081070478","36.9239349722998","35.9244072588502","35.8944665030198","36.5194702145604","35.8273880088419","35.5966265405633","35.8776360618495","36.8491197598447","37.5564863314945","37.8466167896834","37.404086695214","37.6925393983721","35.8192509089278","36.1546419843315","36.5088877291835","35.6545237596382","34.7061688816026","33.8892892426335","32.2892743183332","31.5810763017245","31.7034717311801",
"Middle income","MIC","Industry (including construction), value added (constant LCU)","NV.IND.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","8.6949829452938","4.68389203650395","8.66128233825896","8.91501898257776","9.65138183217616","5.94083705955381","8.64600639789515","10.1601460389919","2.7398018348085","1.09370898889878","9.44263684503797","2.60976100265565","3.6574662315562","3.01525697361757","0.786120568526627","0.793537939722967","3.3008964507178","-0.887874657917649","5.25055405039288","4.7298949706428","4.72753287019532","4.69601233309045","4.06603986986913","3.38899540423168","5.16939171993145","-0.37232881547807","-1.45287037073685","2.71758260363781","2.49839564595564","4.42071311968711","4.6109993100894","5.24444143973521","1.80329249179837","2.96964287186468","6.75786100661884","3.12886961107843","4.54743701491822","6.13049626339665","8.92010697903298","7.06284038466183","8.25984112723756","8.65970475435216","5.44551839750443","2.19438606310744","8.57178420072017","7.30751996026655","4.77640550513235","4.85060377672595","4.68375417220754","3.97659651483484","4.80177574126517","4.41924447909273",
"Middle income","MIC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","886472043323.173","963550636304.921","1008682307826.49","1096047130403.41","1193759940136.87","1308974270119.04","1386738298658.29","1506635780682.35","1659712176275.38","1705185000933.52","1723834762566.08","1886610219003.72","1935846236771.39","2006649159176.16","2067154787884.26","2083405116855.1","2099937726895.47","2169254496789.85","2149994235847.11","2262880845280.6","2369912732573.16","2481951136000.5","2598503867448.37","2704160070718.91","2795803931238.64","2940329988165.61","2929382292349.53","2886822164978.37","2965273941931.78","3039358216987.66","3173719524440.32","3320059709816.44","3494178297062","3557188551942.97","3662824348214.53","3910352926583.46","4032702770989.25","4216087389498.85","4474554469373.61","4873689514876.84","5217910426156.59","5648901537518.69","6138079732531.87","6472329993620.38","6614357900958.71","7181326386492.17","7706103245596.98","8074177985250.85","8465824367543","8862342769569.56","9214762383276.98","9657234608012.4","10084011415260",
"Middle income","MIC","Industry (including construction), value added (current LCU)","NV.IND.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","99021992530.3882","81466378581.1983","81579435833.3586","94837907124.2112","107009658766.237","119805369213.883","129334729606.113","128876571990.986","134180271098.687","155986369498.878","181109932442.457","202063044580.685","231424779401.68","299581364669.138","399835974298.517","450097880722.788","496633636219.463","564043493200.883","592615335013.416","738287485103.371","863115892959.983","894577130587.296","879739785511.08","834754312994.751","855091493292.479","886023855796.799","891648132522.804","923942542222.641","994988888770.056","1100915424285.63","1225475901835.32","1287831052807.8","1247588494031.26","1344606360745","1465270801506.2","1551001097033.36","1716373777524.25","1813331236186.2","1700506673685.03","1694534497307.02","1906674646497.28","1932850360380.12","2040125942382.61","2299196613949.22","2805473213169.96","3396291918777.1","4085398008906.86","5034769776744.46","6161784705784.42","5832703710199.18","7181326386492.17","8628760990042.2","9091751272437.16","9433879027908.83","9655168125113.99","8864505316581.74","8721376829733.12","9600489403099.2",
